3284,8456,9589,8562,11255,10277,2344,7985,2647,3533,3453,8161,6328,3607,7805,8173,2703,2386,2195,3549,4069,12967,17064,5224,15597,18258,1423,2895,2778,4119,4510,8167,5981,8184,18437,4655,1446,1190,2423,1734,9778,1125,2589,7392,4818,3592,1768,1839,10939,7589,0,2996,4152,2650,6466,5875,15848,14284,3559,4489,9473,6110,6192
2335,5347,4671,9121,12837,13642,4636,3355,4477,4712,2723,11526,9693,2205,4495,7870,1551,2852,1342,1012,1625,13500,15947,2453,18100,18004,2616,6260,6943,6238,5953,3244,5677,9036,11605,1659,3818,4400,3864,2654,10522,2861,2095,7088,2613,2091,5967,3281,3482,3661,3630,0,10221,5408,9106,7414,18551,15564,3549,1493,5152,9475,9556
7567,12739,13872,3371,3526,5319,462,12268,4680,5631,6437,3667,1691,7890,12088,12456,7867,5762,7359,8713,10954,6569,10857,15811,12038,12914,7215,2340,1947,3234,3812,12450,10264,2993,6515,8748,3325,3102,3037,4664,4588,5968,5449,11675,11123,7875,3828,4056,15222,11872,5742,8161,0,1502,2540,2616,12289,10725,7175,9653,13756,1058,698
5880,11052,12185,4829,4984,6776,694,10581,3075,3953,4832,5187,3211,6203,10401,10770,4132,3807,4163,5082,5556,10072,12519,14124,14672,14576,3823,1121,728,1786,2207,10763,8577,4450,8177,7071,1842,1579,1534,3162,5999,2782,4019,9988,9436,6188,1761,2553,13535,10185,3079,4424,1502,0,3832,3225,15178,12136,4945,5921,12069,2477,2218
10311,15483,11968,1214,3020,4816,982,15012,3908,5495,8043,5077,3101,10634,14832,15200,9681,7346,10103,10546,11045,6073,8520,10938,10673,10577,9959,4521,4131,2462,3041,11937,13008,832,4178,8613,4981,5359,3978,8548,2428,8712,8257,14419,11246,10619,6572,5221,11534,14616,8486,9947,2541,3684,0,1447,11124,8137,7040,9498,16500,3516,3389
8926,14098,9967,2185,4003,5799,1114,13627,2929,3494,6042,6048,4072,9249,13447,13816,6338,4011,8719,8545,9044,7356,9803,8937,11956,11859,8574,3700,3309,1482,1672,9936,11623,1803,5461,6611,4001,4379,2998,5263,3399,5581,4920,13034,9245,9234,5187,4242,9533,13231,7101,7946,2595,2863,1221,0,12407,9420,5039,7497,15115,3570,3294
17806,22978,24111,9526,8656,7025,9021,22507,12810,12050,14597,8572,11458,18129,22328,22696,18107,13900,17599,18953,21194,4476,4371,17493,1657,2718,17454,13036,13545,11507,12507,22689,20503,9442,5744,15167,15795,15253,13100,16967,6974,16207,14811,21914,17800,18114,14067,14124,18088,22111,15982,18400,12161,14161,9401,10197,0,2086,13594,16052,23996,11406,11496
16393,21565,22698,8975,6770,3394,9355,21094,12259,11499,14046,11131,10045,16716,20915,21283,16694,13349,16186,17539,17049,2440,2429,16942,4597,4500,16041,11623,12132,10956,11957,21276,19090,8891,3687,14616,13305,13840,12549,14552,4950,14794,14261,20501,17250,16701,12654,13573,17537,20698,14569,16987,10748,12748,8851,9647,2070,0,13043,15501,22582,9993,10083
4904,5745,5069,6713,10429,11369,3437,5148,2115,2304,989,11129,9153,4992,7489,7294,2640,1587,3230,3816,4146,11092,13539,4039,15693,15596,2894,6308,5931,3875,3590,5037,7518,6629,9197,1713,3478,4231,3628,2075,8114,3132,1926,8166,4347,5212,5164,3109,4635,8547,3902,3167,9079,5185,6698,5007,16144,13157,0,2733,5550,10054,9441
2965,4130,3453,8942,12659,13599,4261,2983,4034,4534,2202,12494,10661,2835,5873,5679,2074,2410,2305,1310,1428,13322,15769,1440,17922,17826,3583,7228,7911,5794,5988,2872,4099,8858,11427,792,4340,4922,4386,2898,10343,3827,2617,6550,1898,2720,6935,3803,2469,3554,4597,1668,11308,5930,8928,7236,18373,15386,3569,0,3935,10443,10525
7068,773,524,11464,20004,19026,12312,2594,6904,7055,5150,16910,15077,7242,1069,903,6170,6376,8659,4275,3654,21716,18290,2463,24346,20347,9810,11644,12327,8665,8509,2494,3589,11380,13948,4201,11114,10866,12887,9958,12865,9671,6732,1267,2147,8737,11351,11493,1874,4002,10195,4912,15605,12465,11449,9758,24597,23033,6090,3637,0,14859,14941
6505,11677,12810,4365,4525,6010,1456,11206,5695,6774,8182,3969,2131,6828,11027,11395,6806,6313,6298,7652,9893,8700,12797,14749,11330,13991,6154,1372,1878,4371,4950,11389,9202,3987,14170,8757,4495,3953,4866,5666,5581,4906,6521,10613,10061,6814,2766,5204,14160,10810,4681,7099,1040,2499,3533,3609,11581,10017,7491,8591,12695,0,864
7116,12288,13421,3823,3979,6350,1080,11817,5442,6398,8792,3561,1585,7439,11637,12005,7416,6923,6908,8262,10503,9040,13136,15360,11670,14331,6764,1889,1503,3996,4574,11999,9812,3445,6001,9368,5105,3390,3658,6276,5039,5516,7131,11224,10672,7424,3377,5815,14771,11420,5291,7710,664,2123,3158,3234,11921,10356,7943,9202,13305,611,0
