0,2396,2
0,2319,8
0,1815,10
0,3330,10
0,1129,4
0,3350,2
0,1170,10
0,1836,8
0,2134,2
0,2480,9
0,1857,2
0,2803,8
0,662,4
0,542,10
0,2440,4
0,2433,2
0,1013,9
0,1919,3
0,3106,3
0,810,5
0,3767,5
0,532,3
0,2035,7
0,944,7
0,2906,2
0,2382,3
0,2441,9
0,3013,3
0,557,9
0,1210,5
0,2474,5
0,864,7
0,2619,8
0,3468,8
0,1853,4
0,910,5
0,2221,9
0,3369,9
0,1775,8
0,2030,7
0,3695,5
0,2366,10
0,181,2
0,2700,5
0,3042,9
0,1180,2
0,3729,5
0,3067,3
0,2988,10
0,2978,10
0,525,10
0,2279,10
0,2273,7
0,3013,6
0,3242,6
0,1291,3
0,2994,9
0,3375,7
0,3939,8
0,1868,6
0,1099,8
0,3001,8
0,3249,8
0,622,2
0,3519,5
0,3009,5
0,2676,4
0,2253,7
0,1835,2
0,3761,6
0,2748,5
0,864,3
0,534,10
0,3726,9
0,3229,6
0,386,5
0,532,9
0,512,2
0,3730,4
0,1310,5
0,3366,5
0,3705,7
0,2029,3
0,2997,8
0,3000,2
0,3007,3
1,2370,9
1,2972,3
1,3252,4
1,411,5
1,3664,9
1,832,2
1,2622,5
1,965,7
1,2818,4
1,2083,2
1,1822,4
1,1248,7
1,3226,9
1,3249,9
1,3774,2
1,2029,3
1,566,8
1,1806,10
1,2276,7
1,3460,10
1,650,10
1,2827,4
1,2974,7
1,3519,10
1,839,4
1,821,4
1,2276,7
1,768,4
1,2525,8
1,1097,6
1,639,10
1,2979,4
1,3231,4
1,2091,3
1,3014,3
1,2240,7
1,2609,8
1,533,9
1,3788,8
1,1860,5
1,3008,2
1,2661,2
1,560,8
1,3011,10
1,2447,4
1,1972,10
1,1273,9
1,273,6
1,3236,5
1,1160,5
1,688,2
1,516,6
1,3221,5
1,670,9
1,1857,7
1,1712,6
1,646,5
1,1803,3
1,3344,6
1,1278,4
1,1126,6
1,2467,2
1,2496,7
1,1185,9
1,913,7
1,1154,5
1,3068,8
1,1195,4
1,688,3
1,864,9
1,292,3
1,1308,7
1,1826,5
1,2591,3
1,2224,10
1,2368,8
1,2635,4
1,2075,10
1,2070,7
1,2452,3
1,1226,9
1,2437,4
1,1793,7
1,2659,4
1,3776,7
1,2495,3
1,3003,10
1,2314,3
1,2613,10
1,3065,6
1,1818,7
1,2396,5
1,3020,2
1,827,7
1,2207,3
1,2692,2
1,1855,3
1,1016,9
1,3498,7
1,2624,6
1,2624,3
1,2979,10
1,3735,8
1,2305,10
1,3008,3
1,531,6
1,1772,9
1,2073,9
1,1134,10
1,2687,9
1,1308,4
1,3338,6
1,926,8
1,3793,6
1,848,2
1,2446,8
1,2449,10
1,3730,10
1,3351,2
1,962,8
1,2322,8
1,2438,5
1,2906,8
1,3271,6
1,1215,7
1,851,9
1,1213,5
1,1175,6
1,2465,2
1,697,3
1,1130,5
1,2424,10
1,2358,9
1,41,8
1,2696,9
1,3229,4
1,1880,5
1,3191,5
1,1010,2
1,2990,3
1,1043,9
1,2683,7
1,3000,10
1,1816,9
1,1098,6
1,639,4
1,2560,4
1,1879,7
1,2444,9
1,2978,6
1,1997,9
1,2319,7
1,1016,2
1,2909,7
1,3469,7
1,1843,7
1,558,5
1,3788,8
1,2446,10
1,3223,9
1,1482,9
1,3016,4
1,2613,6
1,2593,5
1,683,4
1,2287,7
1,414,4
1,542,3
1,2470,6
1,1996,5
1,2310,3
1,2601,5
1,3012,6
1,2515,7
1,1688,5
1,830,10
1,549,7
1,2997,8
1,3011,2
1,2305,9
1,2223,2
1,2276,7
1,638,2
1,842,7
1,31,8
1,1751,9
1,1297,7
1,540,10
1,3208,2
1,2725,8
1,2974,4
1,2993,9
1,3226,8
1,2744,7
1,2620,3
1,562,3
1,2505,5
1,2310,3
1,1278,6
1,847,7
1,525,4
1,2926,6
1,1152,3
1,2277,9
1,2965,7
1,2999,9
1,1249,8
1,2004,4
1,1245,4
1,3968,2
1,845,3
1,3019,2
1,2587,10
1,2282,7
1,551,4
1,3764,3
1,2785,9
1,513,9
1,534,10
1,2296,3
1,2974,4
1,845,2
1,1872,8
1,855,8
1,2349,4
1,2013,7
1,1113,5
1,174,9
1,1268,4
1,3225,3
1,2493,8
1,3043,6
1,3275,8
1,2997,2
1,2996,5
1,3502,9
1,2246,2
1,3765,7
1,3012,6
1,1762,8
1,1856,3
1,1944,8
1,1236,5
1,2528,10
1,879,2
1,1292,4
1,3280,10
1,2641,9
1,3212,2
1,2549,2
1,3348,2
1,525,9
1,638,7
1,222,2
1,3658,7
1,2372,10
1,2872,6
1,1322,7
1,2596,6
1,2631,2
1,2452,2
1,2285,6
1,1709,7
1,1157,10
1,1783,5
1,2286,3
1,1272,4
1,2591,9
1,1711,2
1,1940,3
1,1857,7
1,2997,10
1,666,6
1,2906,9
1,2001,3
1,1772,6
1,810,4
1,543,3
1,3934,3
1,2114,10
1,546,6
1,3457,4
1,2969,10
1,3050,6
1,842,5
1,2785,3
1,2276,4
1,837,10
1,1124,5
1,3037,9
1,644,3
1,2281,5
1,2994,9
1,3405,5
1,2634,4
1,3457,10
1,1985,8
1,2341,10
1,1746,7
1,2997,4
1,2447,9
1,2224,2
1,3915,9
1,2601,7
1,3367,7
1,2015,8
1,2427,5
1,3084,9
1,3670,10
1,1882,8
1,2296,3
1,1018,5
1,2635,7
1,2971,3
1,3478,6
1,851,3
1,2321,10
1,2029,8
1,2397,8
1,1179,2
1,3478,8
1,1273,6
1,1248,6
1,2037,9
1,1925,8
1,1050,6
1,3376,2
1,2596,9
1,478,8
1,2372,6
1,3213,7
1,41,5
1,615,2
1,2297,6
1,2503,9
1,2372,9
1,1984,10
1,677,7
1,2318,7
1,3072,8
1,2990,4
1,1814,2
1,1176,7
1,426,8
1,512,7
1,2372,9
1,1148,8
1,3000,2
1,2318,5
1,2358,4
1,3182,3
1,3822,8
1,406,8
1,263,7
1,2070,6
1,3755,2
1,1184,9
1,2969,10
1,1225,10
1,3072,8
1,450,10
1,865,8
1,1835,9
1,2351,8
1,2320,4
1,2630,9
1,2278,6
1,3245,4
1,3612,2
1,1805,3
1,2970,10
1,2924,10
1,1879,3
1,2574,6
1,925,3
1,3032,9
1,2998,7
1,13,4
1,556,2
1,858,5
1,1772,2
1,2990,5
1,2002,9
1,1833,3
1,3042,2
1,3180,9
1,388,8
1,2998,5
1,1670,6
1,3254,9
1,3213,10
1,832,6
1,3376,9
1,2465,6
1,2316,3
1,2965,6
1,3264,6
1,2054,9
1,3585,9
1,349,10
1,2623,5
1,561,7
1,1109,9
1,3225,9
1,2223,6
1,675,7
1,829,6
1,2383,7
1,2297,6
1,2474,8
1,3197,4
1,1963,10
1,2295,3
1,3503,7
1,2991,7
1,2467,2
1,2518,8
1,3044,10
1,1776,4
1,714,5
1,1836,3
1,2719,5
1,1112,10
1,2498,3
1,1811,7
1,3817,5
1,3016,7
1,2300,4
1,2624,5
1,631,8
1,2645,5
1,2432,4
1,9,10
1,964,2
1,919,6
1,1882,4
1,2601,8
1,1884,2
1,3727,3
1,2423,10
1,3917,5
1,2688,7
1,3260,10
1,2467,6
1,1239,10
1,1160,9
1,640,9
1,640,4
1,2367,4
1,1856,2
1,2389,5
1,2369,6
1,1084,3
1,944,5
1,397,7
1,1753,2
1,1148,2
1,3227,6
1,1763,8
1,2320,8
1,1299,2
1,921,8
1,3730,7
1,941,8
1,2997,2
1,2349,2
1,3233,8
1,1239,5
1,3020,8
1,2381,8
1,1088,2
1,2285,7
1,3776,6
1,2510,8
1,2309,6
1,560,4
1,3442,6
1,1248,8
1,2314,9
1,2310,6
1,1175,2
1,3736,6
1,2446,10
1,2373,2
1,3007,7
1,1966,8
1,2642,7
1,2029,4
1,594,10
1,1810,3
1,2619,8
1,2554,4
1,2446,8
1,3836,3
1,1754,8
1,855,2
1,3330,3
1,2948,10
1,2811,6
1,665,7
2,3168,6
2,2974,8
2,2662,2
2,640,6
2,1108,5
2,2344,2
2,1183,3
2,3667,7
2,2051,6
2,2696,4
2,2281,2
2,2659,4
2,3393,4
2,3952,10
2,1653,2
2,62,4
2,3707,4
2,837,2
2,419,6
2,2366,6
2,689,3
2,3056,7
2,3003,4
2,2436,4
2,2450,3
2,665,9
2,1679,8
2,3952,3
2,1245,6
2,3401,3
2,2045,4
2,3359,8
2,2289,4
2,3260,5
2,1953,5
2,685,9
2,545,9
2,3023,9
2,2654,2
2,2988,7
2,2263,8
2,139,9
2,1008,5
2,1193,8
2,3012,2
2,2368,7
2,638,2
2,1742,2
2,2553,5
2,2048,9
2,559,6
2,1268,10
2,2415,4
2,1868,4
2,2862,7
2,2279,3
2,2029,9
2,223,7
2,2060,4
2,2326,3
2,840,3
2,2436,6
2,555,10
2,2410,7
2,194,7
2,2276,9
2,3719,9
2,3003,10
2,2968,2
2,2994,5
2,1839,5
2,2997,7
2,2381,6
2,3281,2
2,688,2
2,2591,9
2,2769,2
2,3038,9
2,1669,6
2,2318,2
2,861,10
2,1175,5
2,1854,7
2,576,6
2,3083,2
2,1029,6
2,2105,8
2,3034,10
2,648,8
2,1105,8
2,819,4
2,1882,8
2,648,3
2,3775,7
2,3380,8
2,2341,4
2,273,6
2,2320,7
2,3239,3
2,845,9
2,1016,3
2,562,6
2,2305,6
2,3752,10
2,520,8
2,2327,9
2,2969,10
2,3828,8
2,2383,4
2,2218,3
2,2309,6
2,2294,5
2,41,2
2,3263,9
2,3870,9
2,2998,6
2,1217,8
2,2282,6
2,3413,8
2,3752,7
2,2276,7
2,2301,10
2,1658,8
2,3367,10
2,1801,9
2,999,5
2,1307,6
2,3226,6
2,849,6
2,2015,5
2,1124,8
2,2242,10
2,3249,2
2,545,9
2,1097,2
2,3002,4
2,2586,9
2,2350,2
2,1173,9
2,668,7
2,2215,3
2,2512,3
2,326,2
2,1870,7
2,1502,10
2,2436,7
2,1008,7
2,2372,3
2,2496,8
2,2336,2
2,3958,2
2,1899,4
2,1273,5
2,647,9
2,1268,5
2,2974,2
2,2309,3
2,2240,4
2,944,4
2,1753,10
2,2998,8
2,2321,9
2,514,8
2,3002,10
2,285,10
2,1997,3
2,669,2
2,3689,3
2,1488,7
2,2431,3
2,697,8
2,2330,7
2,2991,8
2,1276,10
2,2469,8
2,3918,2
2,1652,8
2,555,5
2,2062,5
2,2367,5
2,1223,5
2,644,6
2,2276,4
2,2610,5
2,1176,8
2,2330,8
2,2310,5
2,2440,10
2,2516,10
2,847,4
2,2944,9
2,1246,8
2,1043,2
2,838,10
2,1066,8
2,1855,4
2,819,5
2,2609,4
2,851,3
2,825,9
2,605,9
2,2467,8
2,3748,8
2,2906,9
2,3827,5
2,829,3
2,2410,7
2,3390,4
2,3498,10
2,2339,10
2,2443,3
2,1965,8
2,1873,3
2,1511,8
2,3328,8
2,2398,4
2,3498,2
2,2295,6
2,3758,8
2,2301,3
2,1873,2
2,2975,7
2,1066,8
2,2018,10
2,2348,10
2,674,7
2,2131,6
2,559,7
2,826,9
2,3021,8
2,2457,9
2,2256,8
2,1302,7
2,3197,7
2,1166,5
2,2475,10
2,3054,2
2,1280,7
2,1276,7
2,3015,5
2,1791,5
2,582,2
2,3022,5
2,2071,2
2,2693,5
2,407,2
2,1260,10
2,2030,5
2,514,6
2,2306,3
2,2654,5
2,3410,5
2,2981,6
2,2447,9
2,2976,2
2,1889,10
2,320,2
2,2319,3
2,1979,6
2,3043,2
2,2297,9
2,1274,6
2,1308,2
2,1651,2
2,2286,8
2,3047,4
2,390,5
2,3026,8
2,1176,7
2,1113,3
2,993,4
2,2011,3
2,2935,3
2,2935,9
2,2370,5
2,1831,2
2,2477,5
2,3072,3
2,832,10
2,654,5
2,2435,8
2,3476,7
2,2318,5
2,626,10
2,2917,7
2,839,5
2,2997,8
2,2465,9
2,561,5
2,1689,7
2,3377,4
2,1232,8
2,2304,5
2,3135,10
2,1160,3
2,3687,9
2,2313,3
2,1169,3
2,525,10
2,1008,5
2,2413,7
2,1167,5
2,2034,5
2,512,6
2,1031,5
2,2241,8
2,3367,8
2,1918,2
2,2276,2
2,1953,9
2,3020,8
2,2984,6
2,1164,10
2,3000,3
2,3261,4
2,3303,2
2,2029,6
2,3000,9
2,3166,10
2,1473,3
2,2831,5
2,1855,5
2,1122,9
2,837,10
2,2215,5
2,2477,8
2,3031,2
2,1278,10
2,1882,4
2,1960,9
2,1990,9
2,2971,10
2,945,4
2,1800,4
2,1747,8
2,2339,9
2,3717,9
2,2610,2
2,2924,4
2,2011,9
2,2926,3
2,3683,9
2,2978,10
2,926,6
2,2221,10
2,3753,7
2,2935,10
2,677,3
2,2373,8
2,1655,9
2,3255,6
2,3003,4
2,2294,5
2,2323,3
2,3243,7
2,1236,9
2,2924,2
2,1309,2
2,2508,2
2,2971,8
2,1698,7
2,2494,8
2,2322,6
2,671,6
2,3008,2
2,1881,5
2,1791,6
2,2385,6
2,3771,2
2,3015,9
2,2655,8
2,959,7
2,1966,2
2,3773,4
2,558,5
2,525,2
2,3748,7
2,3952,8
2,3233,6
2,2496,6
2,3726,3
2,193,2
2,833,7
2,1102,6
2,1100,5
2,3250,2
2,3657,7
2,3351,6
2,533,10
2,3756,10
2,556,3
2,3000,7
2,2307,7
2,1969,6
2,3350,7
2,2407,5
2,2972,6
2,2658,8
2,1944,3
2,2473,9
2,1268,9
2,2315,9
2,2276,4
2,2351,9
2,560,2
2,2465,2
2,1961,8
2,3072,4
2,1705,3
2,2315,10
2,3352,4
2,1319,10
2,3789,7
2,2620,7
2,3725,4
2,2215,10
2,846,5
2,2343,3
2,2483,6
2,3337,5
2,2315,7
2,2914,9
2,544,7
2,2622,4
2,863,10
2,2500,5
2,1889,10
2,508,7
2,1255,3
2,2378,3
2,937,8
2,3733,6
2,1260,10
2,2272,2
2,2467,2
2,3435,9
2,2278,4
2,835,9
2,3288,10
2,2052,8
2,2029,5
2,433,9
2,1227,9
2,689,2
2,3678,2
2,2221,4
2,1836,6
2,1728,7
2,1882,6
2,3526,8
2,2493,8
2,1273,3
2,648,10
2,2687,9
2,197,5
2,2306,4
2,3331,7
2,1894,10
2,3305,8
2,1153,5
2,2593,7
2,2363,8
2,2025,5
2,1134,5
2,1016,3
2,2970,6
2,3304,3
2,2473,4
2,3664,7
2,2250,5
2,2314,9
2,3367,10
2,3522,6
2,1898,10
2,2516,5
2,3730,10
2,3012,2
2,1279,6
2,1777,3
2,1451,6
2,2490,2
2,3022,2
2,2320,2
2,3226,5
2,2998,10
2,3355,7
2,3454,8
2,1754,10
2,2553,7
2,2235,7
2,2441,9
2,2091,9
2,2770,3
2,3020,2
2,2992,2
2,1179,4
2,827,10
2,2469,3
2,3192,5
2,3779,2
3,2465,7
3,512,2
3,3031,3
3,2637,10
3,2788,6
3,1985,6
3,3041,5
3,2675,4
3,578,3
3,3241,7
3,3515,9
3,3008,9
3,2807,8
3,2452,9
3,2315,2
3,2330,10
3,1754,9
3,2694,3
3,2977,3
3,2314,5
3,2456,10
3,2423,7
3,2372,3
3,2469,4
3,704,8
3,2276,5
3,2633,3
3,1194,6
3,2980,10
3,658,8
3,2318,3
3,3257,2
3,666,2
3,3494,5
3,1881,4
3,1079,3
3,2682,7
3,1160,8
3,2845,8
3,3672,8
3,3275,8
3,2659,4
3,2493,8
3,515,7
3,1856,2
3,3893,5
3,2808,4
3,836,7
3,3312,5
3,3375,2
3,3517,10
3,2236,7
3,3040,10
3,2696,2
3,2029,8
3,2029,4
3,1720,7
3,2288,8
3,3381,9
3,3740,10
3,3047,8
3,2971,5
3,931,7
3,870,4
3,2445,4
3,3386,4
3,2028,5
3,2289,9
3,13,4
3,2681,7
3,1826,3
3,1152,2
3,2449,3
3,2319,2
3,3726,5
3,3233,8
3,243,2
3,832,3
3,2485,7
3,2503,5
3,3779,8
3,3705,5
3,1666,9
3,2071,2
3,2493,9
3,2309,10
3,2978,8
3,2442,3
3,2296,4
3,1297,3
3,827,8
3,2969,7
3,2679,4
3,2606,6
3,566,4
3,2318,2
3,3231,7
3,2294,2
3,292,5
3,577,4
3,3019,3
3,1193,8
3,3378,6
3,1937,9
3,1234,10
3,2785,3
3,2936,9
3,2663,7
3,1654,8
3,243,9
3,2400,2
3,3231,2
3,3022,8
3,530,6
3,1720,2
3,1862,6
3,2432,4
3,3160,7
3,3911,6
3,3934,9
3,2046,10
3,1286,4
3,971,3
3,2219,10
3,2517,6
3,3765,9
3,2408,5
3,1305,8
3,672,6
3,3107,9
3,3306,7
3,1066,6
3,1500,5
3,1835,6
3,3919,6
3,3952,4
3,3705,4
3,2976,2
3,3248,6
3,784,10
3,3052,2
3,3518,6
3,2936,10
3,828,5
3,1043,9
3,784,2
3,1273,4
3,2609,2
3,2278,3
3,2309,2
3,2659,9
3,864,7
3,2449,7
3,2832,5
3,1152,3
3,2268,7
3,543,4
3,3038,3
3,1792,8
3,2211,3
3,2042,3
3,2960,4
3,2314,7
3,2496,2
3,827,9
3,1879,2
3,2468,6
3,2498,9
3,3435,6
3,2969,6
3,1185,5
3,2997,2
3,2516,10
3,2321,7
3,2525,7
3,517,4
3,3375,3
3,2453,10
3,2494,4
3,536,5
3,2061,9
3,1293,3
3,2291,4
3,2977,10
3,2619,2
3,550,7
3,911,3
3,3040,7
3,1112,8
3,1817,10
3,2970,8
3,3008,3
3,2322,3
3,1291,9
3,860,9
3,2314,4
3,2603,7
3,839,8
3,2439,3
3,3895,5
3,3505,7
3,2820,3
3,2991,7
3,1036,9
3,930,4
3,646,8
3,3000,4
3,543,6
3,2684,2
3,1055,6
3,588,3
3,1837,10
3,1780,10
3,1700,7
3,2248,5
3,1754,9
3,3752,9
3,1047,9
3,2440,6
3,3274,10
3,639,6
3,860,10
3,1899,3
3,2829,5
3,3288,7
3,282,4
3,2971,8
3,2211,3
3,3386,7
3,3412,10
3,1969,4
3,3306,6
3,1213,4
3,2032,3
3,3245,5
3,20,10
3,2264,6
3,2402,7
3,1273,10
3,2026,4
3,2633,9
3,3014,8
3,3272,8
3,1321,9
3,3222,3
3,1084,2
3,2498,2
3,2466,6
3,2047,6
3,2179,5
3,2971,5
3,2644,4
3,704,9
3,1244,8
3,890,10
3,3456,6
3,2945,8
3,1826,10
3,1952,8
3,3020,7
3,614,8
3,2435,10
3,2435,9
3,1775,10
3,3727,8
3,3836,3
3,2024,3
3,3486,2
3,2422,9
3,2747,10
3,2276,6
3,1801,9
3,1688,2
3,3260,2
3,558,4
3,1803,6
3,832,2
3,1865,5
3,3654,7
3,2422,2
3,2473,4
3,1742,7
3,2969,5
3,3498,8
3,878,10
3,3495,7
3,2351,5
3,1270,4
3,1165,3
3,1278,7
3,575,9
3,3197,7
3,2263,10
3,51,7
3,3368,7
3,2360,9
3,539,5
3,1278,3
3,1162,5
3,3729,7
3,3735,10
3,2065,4
3,1452,8
3,3473,10
3,3223,4
3,1270,10
3,3337,9
3,583,3
3,3230,4
3,1315,4
3,2969,8
3,512,2
3,552,3
3,3330,2
3,2493,10
3,2112,2
3,2926,6
3,2512,4
3,2935,9
3,1481,2
3,3768,10
3,3464,4
3,3223,3
3,2027,4
3,2637,3
3,877,9
3,1793,3
3,895,10
3,2276,4
3,3730,2
3,1147,5
3,3374,9
3,2320,10
3,2699,4
3,3328,5
3,42,6
3,2979,5
3,1860,5
3,3366,4
3,2470,10
3,832,7
3,3232,8
3,643,10
3,1966,10
3,3022,9
3,3162,7
3,541,4
3,1299,10
3,3348,3
3,865,8
3,2360,7
3,2969,3
3,1927,6
3,2989,4
3,2649,10
3,2475,2
3,2027,9
3,2474,4
3,1160,5
3,3243,6
3,3276,6
3,2950,8
3,2306,3
3,2274,9
3,1684,4
3,2433,7
3,2330,8
3,1881,3
3,2697,10
3,958,8
3,849,9
3,3003,7
3,1679,9
3,525,7
3,1658,9
3,2964,7
3,3264,5
3,2997,4
3,856,6
3,2402,3
3,2698,9
3,2470,7
3,407,8
3,2284,6
3,2309,7
3,2650,7
3,2494,9
3,3153,6
3,2323,3
3,2911,8
3,2603,6
3,1276,5
3,1839,10
3,864,7
3,3010,6
3,2948,9
3,2337,6
3,1184,3
3,1160,4
3,2977,7
3,1180,5
3,1810,2
3,2663,8
3,646,3
3,577,9
3,1347,3
3,546,9
3,1308,7
3,638,10
3,3227,9
3,1837,8
3,2072,3
3,2276,8
3,2654,10
3,2445,8
3,2254,2
3,3079,4
3,562,9
3,2693,7
3,3932,9
3,514,5
3,2818,2
3,2412,4
3,869,8
3,1298,4
3,3730,8
3,3213,7
3,2592,7
3,2063,2
3,857,7
3,850,6
3,2654,4
3,3230,8
3,3278,10
3,2513,4
3,180,2
3,2691,9
3,2382,3
3,3168,2
3,3435,3
3,2625,2
3,2991,7
3,3264,7
3,2915,10
3,2153,4
3,2440,3
3,3031,4
3,1863,8
3,2397,7
3,3904,7
3,1863,3
3,2592,4
3,3365,5
3,2847,10
3,2278,9
3,1147,7
3,2987,9
3,3013,5
3,768,2
3,945,2
3,2456,5
3,3297,8
3,2398,6
3,3223,6
3,2611,4
3,2468,3
3,3725,7
3,3725,4
3,1049,3
3,3018,10
3,3117,4
3,2320,8
3,2053,5
3,3016,10
3,1966,10
3,2321,9
3,632,9
3,3234,8
3,3662,10
3,2234,9
3,3275,8
3,857,4
3,829,4
3,165,2
3,545,10
3,2412,4
3,3313,8
3,2990,8
3,545,7
3,2467,10
3,1255,5
3,2207,7
3,3934,2
3,868,4
3,1930,7
3,2319,3
3,1971,3
3,2285,9
3,2327,6
3,561,6
4,640,3
4,2305,5
4,2213,3
4,514,4
4,3435,5
4,1050,8
4,3248,4
4,1646,4
4,2991,2
4,2393,5
4,3748,10
4,531,7
4,2971,3
4,2070,5
4,1191,3
4,745,10
4,2553,10
4,1697,3
4,3023,2
4,2656,8
4,3008,7
4,2659,7
4,514,9
4,3211,6
4,2013,4
4,2277,5
4,3778,3
4,2596,4
4,1280,5
4,3752,6
4,1493,10
4,2309,7
4,1881,2
4,3072,7
4,550,6
4,2682,3
4,3258,6
4,1308,8
4,2304,6
4,2384,7
4,3218,9
4,2499,4
4,514,4
4,2029,8
4,1270,6
4,1147,3
4,2971,9
4,2717,4
4,2299,5
4,2234,8
4,3507,6
